poisonous,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,label,poisonous_readable,cap_shape_readable,cap_surface_readable,cap_color_readable,bruises_readable,odor_readable,gill_attachment_readable,gill_spacing_readable,gill_size_readable,gill_color_readable,stalk_shape_readable,stalk_root_readable,stalk_surface_above_ring_readable,stalk_surface_below_ring_readable,stalk_color_above_ring_readable,stalk_color_below_ring_readable,veil_type_readable,veil_color_readable,ring_number_readable,ring_type_readable,spore_print_color_readable,population_readable,habitat_readable,label_num,has_bruises,odor_freq,odor_poison_rate,cap_shape_surface,odor_capcolor,gill_is_pink,gill_is_brown,gill_is_white,gill_is_chocolate,gill_is_gray,gill_is_purple,gill_is_black,gill_is_green,gill_is_yellow,cap_shape_surface_te,odor_capcolor_te,cap_shape_surface_te_full,odor_capcolor_te_full,has_bruises
e,x,f,g,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,edible,edible,convex,fibrous,gray,no_bruises,none,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,urban,0,False,2776,0.031700287,convex_fibrous,none|gray,1,0,0,0,0,0,0,0,0,0.38730854,0.0,0.37906137,0.0,False
e,f,f,y,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,edible,edible,flat,fibrous,yellow,has_bruises,anise,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods,0,True,400,0.0,flat_fibrous,anise|yellow,1,0,0,0,0,0,0,0,0,0.3226994,0.0,0.3201581,0.0,True
e,b,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,edible,edible,bell,scaly,white,has_bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows,0,True,400,0.0,bell_scaly,anise|white,0,0,0,0,1,0,0,0,0,0.125,0.0,0.13907285,0.0,True
e,f,f,y,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,edible,edible,flat,fibrous,yellow,has_bruises,anise,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods,0,True,400,0.0,flat_fibrous,anise|yellow,0,0,1,0,0,0,0,0,0,0.3222632,0.0,0.3201581,0.0,True
e,x,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,p,edible,edible,convex,scaly,brown,has_bruises,almond,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,paths,0,True,400,0.0,convex_scaly,almond|brown,1,0,0,0,0,0,0,0,0,0.35622817,0.0,0.37243947,0.0,True
e,b,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g,edible,edible,bell,smooth,yellow,has_bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,0,True,400,0.0,bell_smooth,almond|yellow,0,0,0,0,0,0,1,0,0,0.12605043,0.0,0.12162162,0.0,True
e,f,s,y,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,edible,edible,flat,smooth,yellow,has_bruises,anise,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods,0,True,400,0.0,flat_smooth,anise|yellow,1,0,0,0,0,0,0,0,0,0.5055249,0.0,0.5,0.0,True
e,x,s,w,t,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,edible,edible,convex,smooth,white,has_bruises,anise,free,crowded,narrow,brown,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,purple,several,woods,0,True,400,0.0,convex_smooth,anise|white,0,1,0,0,0,0,0,0,0,0.47448015,0.0,0.4620061,0.0,True
e,f,y,n,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,p,edible,edible,flat,scaly,brown,has_bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,solitary,paths,0,True,400,0.0,flat_scaly,anise|brown,1,0,0,0,0,0,0,0,0,0.45466492,0.0,0.4353671,0.0,True
p,x,y,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,v,u,poisonous,poisonous,convex,scaly,brown,has_bruises,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,urban,1,True,256,1.0,convex_scaly,pungent|brown,0,0,1,0,0,0,0,0,0,0.3880597,1.0,0.37243947,1.0,True
e,f,y,n,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,g,edible,edible,flat,scaly,brown,has_bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,solitary,grasses,0,True,400,0.0,flat_scaly,almond|brown,0,1,0,0,0,0,0,0,0,0.42948717,0.0,0.4353671,0.0,True
e,x,s,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g,edible,edible,convex,smooth,brown,no_bruises,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,0,False,2776,0.031700287,convex_smooth,none|brown,0,0,0,0,0,0,1,0,0,0.44767442,0.0,0.4620061,0.0,False
p,x,y,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,s,g,poisonous,poisonous,convex,scaly,white,has_bruises,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,1,True,256,1.0,convex_scaly,pungent|white,0,0,1,0,0,0,0,0,0,0.35622817,1.0,0.37243947,1.0,True
e,f,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,y,u,edible,edible,flat,fibrous,gray,no_bruises,none,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,solitary,urban,0,False,2776,0.031700287,flat_fibrous,none|gray,0,1,0,0,0,0,0,0,0,0.32133996,0.0,0.3201581,0.0,False
e,x,f,g,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,s,g,edible,edible,convex,fibrous,gray,no_bruises,none,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,scattered,grasses,0,False,2776,0.031700287,convex_fibrous,none|gray,0,1,0,0,0,0,0,0,0,0.37457046,0.0,0.37906137,0.0,False
e,x,y,y,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g,edible,edible,convex,scaly,yellow,has_bruises,anise,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,grasses,0,True,400,0.0,convex_scaly,anise|yellow,0,0,1,0,0,0,0,0,0,0.35622817,0.0,0.37243947,0.0,True
e,x,s,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,s,g,edible,edible,convex,smooth,brown,no_bruises,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,0,False,2776,0.031700287,convex_smooth,none|brown,0,0,0,0,0,0,1,0,0,0.46628132,0.0,0.4620061,0.0,False
e,b,s,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,edible,edible,bell,smooth,white,has_bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,0,True,400,0.0,bell_smooth,almond|white,0,0,1,0,0,0,0,0,0,0.117117114,0.0,0.12162162,0.0,True
e,x,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,edible,edible,convex,smooth,white,has_bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,0,True,400,0.0,convex_smooth,anise|white,0,1,0,0,0,0,0,0,0,0.46628132,0.0,0.4620061,0.0,True
e,f,y,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,g,edible,edible,flat,scaly,brown,has_bruises,anise,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,solitary,grasses,0,True,400,0.0,flat_scaly,anise|brown,0,0,1,0,0,0,0,0,0,0.4338896,0.0,0.4353671,0.0,True
e,s,f,n,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u,edible,edible,sunken,fibrous,brown,no_bruises,none,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,urban,0,False,2776,0.031700287,sunken_fibrous,none|brown,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False
e,x,f,n,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,y,u,edible,edible,convex,fibrous,brown,no_bruises,none,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,solitary,urban,0,False,2776,0.031700287,convex_fibrous,none|brown,0,1,0,0,0,0,0,0,0,0.37697518,0.0,0.37906137,0.0,False
e,b,s,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g,edible,edible,bell,smooth,white,has_bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,0,True,400,0.0,bell_smooth,anise|white,0,0,0,0,0,0,1,0,0,0.11904762,0.0,0.12162162,0.0,True
e,x,y,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,edible,edible,convex,scaly,yellow,has_bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,0,True,400,0.0,convex_scaly,almond|yellow,0,0,0,0,1,0,0,0,0,0.38816568,0.0,0.37243947,0.0,True
e,x,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m,edible,edible,convex,scaly,yellow,has_bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows,0,True,400,0.0,convex_scaly,anise|yellow,0,0,0,0,1,0,0,0,0,0.3880597,0.0,0.37243947,0.0,True
e,x,s,n,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,a,g,edible,edible,convex,smooth,brown,no_bruises,none,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,0,False,2776,0.031700287,convex_smooth,none|brown,0,1,0,0,0,0,0,0,0,0.43843284,0.0,0.4620061,0.0,False
e,x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,edible,edible,convex,smooth,white,has_bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,0,True,400,0.0,convex_smooth,almond|white,0,0,0,0,1,0,0,0,0,0.4830827,0.0,0.4620061,0.0,True
e,f,y,n,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,g,edible,edible,flat,scaly,brown,has_bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,scattered,grasses,0,True,400,0.0,flat_scaly,anise|brown,1,0,0,0,0,0,0,0,0,0.42522758,0.0,0.4353671,0.0,True
e,x,s,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g,edible,edible,convex,smooth,yellow,has_bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses,0,True,400,0.0,convex_smooth,almond|yellow,0,1,0,0,0,0,0,0,0,0.47448015,0.0,0.4620061,0.0,True
e,b,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,edible,edible,bell,smooth,white,has_bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,0,True,400,0.0,bell_smooth,almond|white,0,0,0,0,1,0,0,0,0,0.13043478,0.0,0.12162162,0.0,True
e,x,y,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,edible,edible,convex,scaly,white,has_bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses,0,True,400,0.0,convex_scaly,almond|white,0,0,0,0,1,0,0,0,0,0.3880597,0.0,0.37243947,0.0,True
e,x,f,n,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,k,s,g,edible,edible,convex,fibrous,brown,no_bruises,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses,0,False,2776,0.031700287,convex_fibrous,none|brown,1,0,0,0,0,0,0,0,0,0.37457046,0.0,0.37906137,0.0,False
e,b,s,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g,edible,edible,bell,smooth,yellow,has_bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses,0,True,400,0.0,bell_smooth,anise|yellow,0,1,0,0,0,0,0,0,0,0.11904762,0.0,0.12162162,0.0,True
e,f,y,y,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,g,edible,edible,flat,scaly,yellow,has_bruises,anise,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,scattered,grasses,0,True,400,0.0,flat_scaly,anise|yellow,0,0,1,0,0,0,0,0,0,0.4338896,0.0,0.4353671,0.0,True
e,x,y,y,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,p,edible,edible,convex,scaly,yellow,has_bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,solitary,paths,0,True,400,0.0,convex_scaly,almond|yellow,0,1,0,0,0,0,0,0,0,0.3880597,0.0,0.37243947,0.0,True
e,b,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,edible,edible,bell,scaly,white,has_bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses,0,True,400,0.0,bell_scaly,anise|white,0,0,0,0,1,0,0,0,0,0.14414415,0.0,0.13907285,0.0,True
e,x,y,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m,edible,edible,convex,scaly,yellow,has_bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows,0,True,400,0.0,convex_scaly,almond|yellow,0,1,0,0,0,0,0,0,0,0.38816568,0.0,0.37243947,0.0,True
e,x,y,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,g,edible,edible,convex,scaly,yellow,has_bruises,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,solitary,grasses,0,True,400,0.0,convex_scaly,almond|yellow,0,0,1,0,0,0,0,0,0,0.35622817,0.0,0.37243947,0.0,True
e,b,y,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,edible,edible,bell,scaly,white,has_bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows,0,True,400,0.0,bell_scaly,anise|white,0,1,0,0,0,0,0,0,0,0.136,0.0,0.13907285,0.0,True
e,b,y,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,edible,edible,bell,scaly,white,has_bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows,0,True,400,0.0,bell_scaly,almond|white,0,0,0,0,1,0,0,0,0,0.125,0.0,0.13907285,0.0,True
e,x,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,m,edible,edible,convex,smooth,yellow,has_bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows,0,True,400,0.0,convex_smooth,almond|yellow,0,0,0,0,0,0,1,0,0,0.47448015,0.0,0.4620061,0.0,True
e,x,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g,edible,edible,convex,smooth,yellow,has_bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses,0,True,400,0.0,convex_smooth,anise|yellow,0,0,1,0,0,0,0,0,0,0.44767442,0.0,0.4620061,0.0,True
e,s,f,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,k,y,u,edible,edible,sunken,fibrous,gray,no_bruises,none,free,close,narrow,gray,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,solitary,urban,0,False,2776,0.031700287,sunken_fibrous,none|gray,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,False
e,x,f,w,t,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d,edible,edible,convex,fibrous,white,has_bruises,almond,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,purple,several,woods,0,True,400,0.0,convex_fibrous,almond|white,0,0,1,0,0,0,0,0,0,0.37457046,0.0,0.37906137,0.0,True
e,x,s,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m,edible,edible,convex,smooth,yellow,has_bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows,0,True,400,0.0,convex_smooth,almond|yellow,0,1,0,0,0,0,0,0,0,0.4830827,0.0,0.4620061,0.0,True
p,x,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u,poisonous,poisonous,convex,scaly,white,has_bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,urban,1,True,256,1.0,convex_scaly,pungent|white,0,1,0,0,0,0,0,0,0,0.38816568,1.0,0.37243947,1.0,True
e,x,y,y,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,g,edible,edible,convex,scaly,yellow,has_bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,scattered,grasses,0,True,400,0.0,convex_scaly,anise|yellow,1,0,0,0,0,0,0,0,0,0.3880597,0.0,0.37243947,0.0,True
e,s,f,g,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,y,u,edible,edible,sunken,fibrous,gray,no_bruises,none,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,solitary,urban,0,False,2776,0.031700287,sunken_fibrous,none|gray,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False
e,x,y,y,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,g,edible,edible,convex,scaly,yellow,has_bruises,anise,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,solitary,grasses,0,True,400,0.0,convex_scaly,anise|yellow,0,0,1,0,0,0,0,0,0,0.37456647,0.0,0.37243947,0.0,True
e,x,s,y,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,edible,edible,convex,smooth,yellow,has_bruises,anise,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,purple,several,woods,0,True,400,0.0,convex_smooth,anise|yellow,1,0,0,0,0,0,0,0,0,0.46628132,0.0,0.4620061,0.0,True
e,s,f,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,y,u,edible,edible,sunken,fibrous,brown,no_bruises,none,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,solitary,urban,0,False,2776,0.031700287,sunken_fibrous,none|brown,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,False
p,x,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,g,poisonous,poisonous,convex,smooth,white,has_bruises,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,grasses,1,True,256,1.0,convex_smooth,pungent|white,0,0,0,0,0,0,1,0,0,0.43843284,1.0,0.4620061,1.0,True
e,x,y,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,edible,edible,convex,scaly,white,has_bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows,0,True,400,0.0,convex_scaly,almond|white,0,0,0,0,1,0,0,0,0,0.38816568,0.0,0.37243947,0.0,True
p,f,y,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,g,poisonous,poisonous,flat,scaly,brown,has_bruises,pungent,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,grasses,1,True,256,1.0,flat_scaly,pungent|brown,1,0,0,0,0,0,0,0,0,0.4338896,1.0,0.4353671,1.0,True
e,f,s,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,a,g,edible,edible,flat,smooth,gray,no_bruises,none,free,crowded,broad,black,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,0,False,2776,0.031700287,flat_smooth,none|gray,0,0,0,0,0,0,1,0,0,0.5014493,0.0,0.5,0.0,False
e,x,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,edible,edible,convex,smooth,yellow,has_bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows,0,True,400,0.0,convex_smooth,anise|yellow,0,0,0,0,1,0,0,0,0,0.4830827,0.0,0.4620061,0.0,True
e,x,s,w,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g,edible,edible,convex,smooth,white,no_bruises,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses,0,False,2776,0.031700287,convex_smooth,none|white,0,1,0,0,0,0,0,0,0,0.4830827,0.102678575,0.4620061,0.11111111,False
e,b,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g,edible,edible,bell,smooth,yellow,has_bruises,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses,0,True,400,0.0,bell_smooth,almond|yellow,0,0,1,0,0,0,0,0,0,0.12605043,0.0,0.12162162,0.0,True
e,f,f,g,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,n,a,g,edible,edible,flat,fibrous,gray,no_bruises,none,free,crowded,broad,chocolate,tapering,equal,smooth,smooth,white,white,partial,white,one,evanescent,brown,abundant,grasses,0,False,2776,0.031700287,flat_fibrous,none|gray,0,0,0,1,0,0,0,0,0,0.3160494,0.0,0.3201581,0.0,False
e,x,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g,edible,edible,convex,smooth,white,has_bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses,0,True,400,0.0,convex_smooth,anise|white,0,1,0,0,0,0,0,0,0,0.44767442,0.0,0.4620061,0.0,True
e,b,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m,edible,edible,bell,smooth,white,has_bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows,0,True,400,0.0,bell_smooth,anise|white,0,1,0,0,0,0,0,0,0,0.11904762,0.0,0.12162162,0.0,True
e,b,s,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g,edible,edible,bell,smooth,white,has_bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,0,True,400,0.0,bell_smooth,anise|white,0,0,1,0,0,0,0,0,0,0.13043478,0.0,0.12162162,0.0,True
e,b,y,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,edible,edible,bell,scaly,white,has_bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows,0,True,400,0.0,bell_scaly,anise|white,0,0,1,0,0,0,0,0,0,0.14285715,0.0,0.13907285,0.0,True
e,f,s,w,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d,edible,edible,flat,smooth,white,has_bruises,anise,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,purple,several,woods,0,True,400,0.0,flat_smooth,anise|white,0,0,1,0,0,0,0,0,0,0.5039788,0.0,0.5,0.0,True
e,x,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,edible,edible,convex,scaly,yellow,has_bruises,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows,0,True,400,0.0,convex_scaly,anise|yellow,0,0,0,0,1,0,0,0,0,0.38816568,0.0,0.37243947,0.0,True
e,f,s,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,edible,edible,flat,smooth,white,has_bruises,almond,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods,0,True,400,0.0,flat_smooth,almond|white,1,0,0,0,0,0,0,0,0,0.51267606,0.0,0.5,0.0,True
p,x,y,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,v,u,poisonous,poisonous,convex,scaly,white,has_bruises,pungent,free,close,narrow,white,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,urban,1,True,256,1.0,convex_scaly,pungent|white,0,0,1,0,0,0,0,0,0,0.35514018,1.0,0.37243947,1.0,True
e,f,f,w,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,edible,edible,flat,fibrous,white,has_bruises,anise,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods,0,True,400,0.0,flat_fibrous,anise|white,0,0,1,0,0,0,0,0,0,0.3160494,0.0,0.3201581,0.0,True
e,x,y,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,edible,edible,convex,scaly,yellow,has_bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses,0,True,400,0.0,convex_scaly,almond|yellow,0,1,0,0,0,0,0,0,0,0.37456647,0.0,0.37243947,0.0,True
p,x,s,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,g,poisonous,poisonous,convex,smooth,brown,has_bruises,pungent,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,several,grasses,1,True,256,1.0,convex_smooth,pungent|brown,1,0,0,0,0,0,0,0,0,0.4830827,1.0,0.4620061,1.0,True
e,b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g,edible,edible,bell,smooth,yellow,has_bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses,0,True,400,0.0,bell_smooth,anise|yellow,0,0,1,0,0,0,0,0,0,0.11904762,0.0,0.12162162,0.0,True
e,x,y,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,p,edible,edible,convex,scaly,brown,has_bruises,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,solitary,paths,0,True,400,0.0,convex_scaly,almond|brown,0,0,1,0,0,0,0,0,0,0.37456647,0.0,0.37243947,0.0,True
